,pclass,sex,age,sibsp,parch,height,weight,femur,tibia
536,2.0,0,32.0,0.0,0.0,149.35756381573927,149.88275498077212,39.3406497767297,31.71069890124969
537,2.0,1,34.0,0.0,0.0,152.4517411108806,151.03901046631526,37.84347931429819,31.055446595488466
538,2.0,1,30.0,0.0,0.0,147.17820023397135,147.32325233572246,35.038404379772,28.835942859415553
539,2.0,1,27.0,0.0,0.0,161.0404791687471,160.66363217287005,42.41195700465272,34.67023534038178
540,2.0,0,2.0,1.0,1.0,65.16794550564939,65.97971354865929,-3.9445010253730683,-4.084206842836147
541,2.0,0,8.0,1.0,1.0,104.01339911436214,105.68033950147901,16.02745455751267,12.431717310528123
542,2.0,0,33.0,0.0,2.0,150.73173944167988,149.46167444244293,40.04716680806163,32.294957245612196
543,2.0,1,36.0,0.0,0.0,164.03321319469163,164.07200446227696,44.00383680568704,35.929803533119376
544,2.0,1,34.0,1.0,0.0,165.7521082464526,162.2010148705007,44.918142684283296,36.653244211469946
545,2.0,0,30.0,3.0,0.0,156.3292028482098,154.4749076546251,42.925040024786526,34.674831142946346
546,2.0,0,28.0,0.0,0.0,155.85252700653842,155.59243524851823,42.67996247122798,34.472162842916
547,2.0,1,23.0,0.0,0.0,160.62684206791053,161.65394189280124,42.19193727016518,34.4961456514775
548,2.0,1,0.8333,1.0,1.0,70.30516319345831,71.9272896932405,-5.8515089396498325,-3.5180289589821925
549,2.0,1,3.0,1.0,1.0,84.79036165882621,84.73664586113598,1.8533838610777749,2.578435041593524
550,2.0,0,24.0,2.0,3.0,138.2046273969122,138.69786772099843,33.606492234916296,26.968804165353827
551,2.0,0,50.0,0.0,0.0,153.38102756621615,154.4068510955416,41.40926867157642,33.42135525774496
552,2.0,1,19.0,0.0,0.0,147.46235347481806,146.21829026173936,35.1895497206479,28.955535974250026
553,2.0,0,21.0,0.0,0.0,141.1534789126405,141.59462691836342,35.122611266139074,28.222567564898178
554,2.0,1,26.0,0.0,0.0,151.10262277904286,152.51112287387983,37.12586318034195,30.487635849765514
555,2.0,1,25.0,0.0,0.0,161.29730265439878,160.4973260036032,42.54856524170148,34.77832603299612
556,2.0,1,27.0,0.0,0.0,153.87925721634102,158.68322846422566,38.60279639167076,31.656253037180562
557,2.0,0,25.0,0.0,1.0,154.20410691031728,154.6496324808552,41.83244571224539,33.77130395846823
558,2.0,0,18.0,0.0,2.0,148.58517162048403,148.04001210494448,38.943532966829835,31.382300859049334
559,2.0,0,20.0,0.0,0.0,155.4494929713299,157.2252514697331,42.472747028961386,34.30080483474911
560,2.0,0,30.0,0.0,0.0,151.85198886388957,152.64433388997546,40.62313052127998,32.771253768660536
561,2.0,1,59.0,0.0,0.0,164.7670466760819,164.06212475687738,44.39417376387335,36.238656008451976
562,2.0,0,30.0,0.0,0.0,157.3235065998416,156.7023485983683,43.436250179867145,35.09757933666735
563,2.0,1,35.0,0.0,0.0,163.836626300304,164.97202093642554,43.899269308672345,35.84706494120539
564,2.0,0,40.0,0.0,0.0,151.67458039370374,151.37483192608576,40.53191794020757,32.695824997323015
565,2.0,1,25.0,0.0,0.0,152.96495022438972,149.84002446794187,38.11646288531369,31.271443697133723
566,2.0,1,41.0,0.0,0.0,167.80208711448324,169.12558198655768,46.00855697578896,37.516029930338064
567,2.0,1,25.0,0.0,0.0,151.15735252258776,153.53714762131162,37.15497474605732,30.51067025361438
568,2.0,1,18.5,0.0,0.0,149.02114129952864,147.2014891786502,36.01869218060034,29.61159145603057
569,2.0,1,14.0,0.0,0.0,133.02683228794766,133.7517001998354,27.511081004227478,22.87997991916989
570,2.0,0,50.0,0.0,0.0,153.70007805476823,153.6866969402077,41.573304912477234,33.55700597566676
571,2.0,1,23.0,0.0,0.0,177.2336632313584,178.25065690228183,51.025352782637455,41.48554849804647
572,2.0,0,28.0,0.0,0.0,150.67184201293708,151.44265473766572,40.01637121487767,32.269490651758964
573,2.0,0,27.0,0.0,0.0,154.74579971972122,154.1209374106888,42.11095101271014,34.001615527092355
574,2.0,1,29.0,1.0,0.0,165.77159398980737,165.4975283635502,44.928507441386905,36.66144528190546
575,2.0,0,27.0,1.0,0.0,163.0766669772319,160.7731459061015,46.39417325307552,37.54365092569383
576,2.0,1,40.0,0.0,0.0,163.26038567333828,162.5002699885086,43.59275833688206,35.60453942480567
577,2.0,0,31.0,0.0,0.0,149.00020995859418,148.75568268163454,39.15692028719495,31.558762737497528
578,2.0,1,30.0,1.0,0.0,167.8718331862652,165.51529698759828,46.04565595014107,37.54538433765371
579,2.0,1,23.0,1.0,0.0,179.8368601721321,178.25225843308056,52.41003200645325,42.581170106116204
580,2.0,0,31.0,0.0,0.0,152.71947558672244,151.94172628543822,41.069139119137496,33.14008315762008
581,2.0,1,28.0,0.0,0.0,147.45600197006286,148.68758159325265,35.186171260671735,28.95286278201299
582,2.0,0,12.0,0.0,0.0,128.88955621531125,127.43161355926196,28.817252552859248,23.00831471739424
583,2.0,0,40.0,0.0,0.0,150.91958897641445,152.28888928109592,40.14374754571436,32.37482524507417
584,2.0,0,32.5,0.0,0.0,147.7719051820159,146.91799366645017,38.52540112185907,31.036524312081593
585,2.0,1,27.0,1.0,0.0,169.29960374280438,171.1834959387145,46.80510837383212,38.146297871550665
586,2.0,0,29.0,1.0,0.0,144.4778694270488,146.9826511681795,36.831809474061075,29.635998906058166
587,2.0,1,2.0,1.0,1.0,83.45405216346428,80.93264365295056,1.142580938012918,2.0160152203132498
588,2.0,0,4.0,1.0,1.0,91.43948412789575,89.5441961944158,9.562716775267738,7.085665020363841
589,2.0,0,29.0,0.0,2.0,146.37534727806158,142.35424734696224,37.807376492576644,30.442749693053393
590,2.0,0,0.9167,1.0,2.0,70.95309736416132,69.95802052461838,-0.9701298898913524,-1.6245334336048802
591,2.0,0,5.0,1.0,2.0,100.0822718926532,99.45738310707678,14.006309456376963,10.76031968225051
592,2.0,1,36.0,1.0,2.0,157.97391166109037,159.48066308182013,40.780804075048074,33.37959244995386
593,2.0,0,33.0,1.0,2.0,151.45722575211386,151.95917898770557,40.42016748180661,32.60341230957222
594,2.0,1,66.0,0.0,0.0,159.6760738443744,159.5625787978053,41.686209491688516,34.09599067524175
595,2.0,1,28.0,0.0,0.0,158.07961254190064,158.39247086441762,40.83702794781949,33.42407935265179
596,2.0,1,31.0,0.0,0.0,160.85025714473576,160.85648313331427,42.31077507698711,34.590175565966234
597,2.0,1,28.0,0.0,0.0,159.7795326389211,162.26927822941892,41.741240765383566,34.139533938939856
598,2.0,0,26.0,0.0,0.0,147.74325768461586,146.7256154978392,38.51067233142203,31.024344253663205
599,2.0,0,24.0,0.0,0.0,151.73313211024018,154.36779180714535,40.56202165050909,32.72071943462593
600,3.0,1,42.0,0.0,0.0,158.55898649019778,157.52815777179245,41.09201409053074,33.62583606489806
601,3.0,1,13.0,0.0,2.0,128.33238481509963,129.49160783855123,25.014034476116827,20.90420236325742
602,3.0,1,16.0,1.0,1.0,143.06046458641887,143.4762754254275,32.848119460861106,27.10288913569818
603,3.0,0,35.0,1.0,1.0,144.73332045676403,144.3893529646338,36.9631467644031,29.74460903773981
604,3.0,0,16.0,0.0,0.0,124.877337885748,126.24204770976903,26.754415365423135,21.302439577273812
605,3.0,1,25.0,0.0,0.0,155.86869763026965,155.43440999521235,39.66100937780301,32.49355960869935
606,3.0,1,20.0,0.0,0.0,140.93487971515552,142.123268400424,31.717489210189107,26.208282708398787
607,3.0,0,18.0,0.0,0.0,147.48458583503682,148.20684020957142,38.377679092563916,30.914364725780963
608,3.0,1,30.0,0.0,0.0,151.63083286243187,150.2641129189013,37.40682599065526,30.709946490922505
609,3.0,1,26.0,0.0,0.0,152.16921549365554,149.1714873814956,37.69319973066784,30.936538507430786
610,3.0,0,40.0,1.0,0.0,150.155496639657,151.989964698661,39.75089801524781,32.04995605427594
611,3.0,1,0.8333,0.0,1.0,83.52252198598842,85.14880917275238,1.17900105637682,2.0448324856853612
612,3.0,0,18.0,0.0,1.0,147.94462821071195,147.93565293453818,38.61420473558455,31.109960973942158
613,3.0,1,26.0,0.0,0.0,154.29532796992913,155.4446332939467,38.82411062230273,31.831366990710915
614,3.0,1,26.0,0.0,0.0,166.82818529642688,166.56669680950534,45.49052409384409,37.106138592772254
615,3.0,1,20.0,0.0,0.0,169.05481659085498,167.9718540928975,46.67490244194414,38.043272975949066
616,3.0,1,24.0,0.0,0.0,159.53191308888248,160.2210512616321,41.609528238767275,34.03531695660037
617,3.0,1,25.0,0.0,0.0,160.68275002007218,160.75623623608632,42.22167554259159,34.519675934373815
618,3.0,1,35.0,0.0,0.0,162.21167663815962,161.8436739721954,43.0349343819998,35.163163568249
619,3.0,1,18.0,0.0,0.0,159.1512108761446,158.11149122321825,41.40702706177905,33.875088752586116
620,3.0,1,32.0,0.0,0.0,156.02703995695725,157.24464652320702,39.74523401965812,32.560202002086385
621,3.0,0,19.0,1.0,0.0,148.12465886618472,145.466539947947,38.706765483899595,31.186504619976496
622,3.0,1,4.0,4.0,2.0,113.66711685291727,113.968203319852,17.213360028147488,14.731951537423095
623,3.0,0,6.0,4.0,2.0,103.71322091133692,104.82709864495934,15.873121291175792,12.304090523527602
624,3.0,0,2.0,4.0,2.0,89.61979619595621,88.55654094347825,8.627144573756405,6.311988178552811
625,3.0,0,17.0,4.0,2.0,148.14126574302426,147.48505494496095,38.715303723919924,31.193565366932088
626,3.0,0,38.0,4.0,2.0,144.9685359957149,145.77675688991474,37.08408020345238,29.844615644436605
627,3.0,0,9.0,4.0,2.0,113.94908989999264,114.62655176766873,21.135778868890817,16.656075637751975
628,3.0,0,11.0,4.0,2.0,129.3434699347129,128.69111463856663,29.050627215790698,23.20130524435073
629,3.0,1,39.0,1.0,5.0,161.85051404672353,162.41498601269723,42.84282662059763,35.01115911057388
630,3.0,1,27.0,0.0,0.0,161.2005204899251,159.61781710007122,42.497085366981445,34.73759279879003
631,3.0,1,26.0,0.0,0.0,159.1622823896784,159.9369588940429,41.41291616472256,33.87974848050438
632,3.0,0,39.0,1.0,5.0,149.54282661377354,148.27642917268042,39.43590057263421,31.789467097692835
633,3.0,1,20.0,0.0,0.0,168.41574352863518,167.8485510728738,46.33496996203999,37.77430283191716
634,3.0,1,26.0,0.0,0.0,151.51538845342824,150.13446007128306,37.34541939012141,30.66135877669539
635,3.0,1,25.0,1.0,0.0,161.00442878621075,159.49689133447652,42.39278126926104,34.65506262045907
636,3.0,0,18.0,1.0,0.0,157.15104848453748,157.51945537998856,43.34758276839973,35.02425530805165
637,3.0,1,24.0,0.0,0.0,159.7825999732333,159.7149782106243,41.74287232618792,34.140824904559466
638,3.0,1,35.0,0.0,0.0,159.65487247682844,158.00924179392845,41.67493216852577,34.08706754075271
639,3.0,1,5.0,4.0,2.0,93.1615282256602,93.56779571909735,6.306132034925643,6.101653293628033
640,3.0,1,9.0,4.0,2.0,111.97938866725677,113.39464778706342,16.315632269817435,14.02162822695992
641,3.0,1,3.0,4.0,2.0,87.968239570312,91.05499839981005,3.5437444522936152,3.915925745080805
642,3.0,1,13.0,4.0,2.0,124.84594250655837,126.43808518668882,23.159543886467223,19.436844489292245
643,3.0,0,5.0,4.0,2.0,100.11203105036978,99.24494700064525,14.021609794534589,10.772972385361301
644,3.0,1,40.0,1.0,5.0,165.93578935447852,166.1829355408357,45.015845401318366,36.73055107511722
645,3.0,1,23.0,0.0,0.0,161.49892699279633,162.0575011717332,42.65581223021081,34.863184761277914
646,3.0,0,38.0,1.0,5.0,153.95278385530315,152.85890681829113,41.70323077393478,33.664448918071066
647,3.0,0,45.0,0.0,0.0,149.96013398109065,150.5452509807256,39.65045448899262,31.966893699443304
648,3.0,1,21.0,0.0,0.0,160.5173029079661,160.54994621735545,42.13367175955644,34.45004331143355
649,3.0,1,23.0,0.0,0.0,173.16371955982103,173.55343247104457,48.860489127564385,39.77260924234892
650,3.0,0,17.0,0.0,0.0,123.95143146819636,128.04237861371857,26.278370934805324,20.90877188273655
651,3.0,1,30.0,0.0,0.0,154.21898019982268,154.11062558719607,38.78350010628866,31.799234090834464
652,3.0,1,23.0,0.0,0.0,158.39265966508398,159.07517356030507,41.003542375044674,33.55583319237542
653,3.0,0,13.0,0.0,0.0,115.86361320544108,117.07747121686275,22.120109617193357,17.47007364176917
654,3.0,1,20.0,0.0,0.0,158.1680304616664,155.46769036330974,40.88405875620554,33.461292281846134
655,3.0,1,32.0,1.0,0.0,163.6847723965331,161.7298696624931,43.81849595560272,35.78315336554424
656,3.0,0,33.0,3.0,0.0,154.96209989491106,157.0819130702148,42.22215932900311,34.09357988729212
657,3.0,0,0.75,2.0,1.0,76.16048501755404,75.16377361656507,1.7071902403876782,0.5894919292321585
658,3.0,0,0.75,2.0,1.0,67.81415078313965,67.55556285614745,-2.5839841731929822,-2.959119564991645
659,3.0,0,5.0,2.0,1.0,93.73449995253365,93.16404816649705,10.742673497446606,8.061437054648662
660,3.0,0,24.0,0.0,3.0,143.98934227565312,140.78272852538845,36.580638702135275,29.428291783866122
661,3.0,0,18.0,0.0,0.0,147.82518497671805,148.2686987969112,38.55279433250285,31.05917728601958
662,3.0,1,40.0,0.0,0.0,168.27711800933022,169.29040103357315,46.26123298368629,37.71595875813562
663,3.0,1,26.0,0.0,0.0,168.10116918674646,168.90358854458316,46.16764318443961,37.64190622337814
664,3.0,1,20.0,0.0,0.0,162.82991417915693,161.49664140993477,43.363784137849436,35.423364553517224
665,3.0,0,18.0,0.0,1.0,148.68680967987464,146.98432549383634,38.99578903849596,31.425514319674594
666,3.0,0,45.0,0.0,1.0,146.30357162286197,144.59462379419173,37.770473842088414,30.412232832849476
667,3.0,0,27.0,0.0,0.0,154.54059674665555,155.02285678704752,42.005448198794625,33.91436936507464
668,3.0,1,22.0,0.0,0.0,160.71080783892307,161.11948946384365,42.236599914320784,34.53148478069153
669,3.0,1,19.0,0.0,0.0,157.63601695858668,158.1652271615511,40.601072850312065,33.237380874826044
670,3.0,1,26.0,0.0,0.0,153.52779775917824,153.81913744422704,38.415849871903326,31.508332390226535
671,3.0,1,22.0,0.0,0.0,154.30096033279298,154.57819630391478,38.827106559996274,31.83373751380176
672,3.0,1,28.0,0.0,0.0,157.70247908037456,160.88197821870514,40.63642504275243,33.26535314830579
673,3.0,1,20.0,0.0,0.0,162.68100800901084,161.20467893492253,43.28457872819726,35.360693606486045
674,3.0,1,32.0,0.0,0.0,159.60570110087917,161.11796793520816,41.648777181318714,34.06637251720504
675,3.0,1,21.0,0.0,0.0,171.61275845018565,173.79283184986667,48.03550981392854,39.11984783256972
676,3.0,1,18.0,0.0,0.0,149.15130245772573,150.04792205196142,36.08792683921582,29.666373088268408
677,3.0,1,26.0,0.0,0.0,168.57879864957638,169.4742096585459,46.42170140934915,37.842928724569184
678,3.0,1,6.0,1.0,1.0,111.11947762869059,110.52381397323954,15.858232781218401,13.659712806687958
679,3.0,0,9.0,1.0,1.0,120.57613101940225,119.16262597520098,24.54299795342018,19.473695161310484
680,3.0,1,28.0,0.0,0.0,153.87111877463462,154.7876094833705,38.598467433316294,31.652827767102114
681,3.0,0,28.0,0.0,2.0,155.7685282720076,155.63467332894803,42.63677546118642,34.43644909524132
682,3.0,0,28.0,0.0,2.0,162.18126268308484,161.2214211572694,45.933811148115595,37.16295182103947
683,3.0,1,40.0,1.0,1.0,167.2508845019399,166.0892276339026,45.715364096776554,37.28404229879626
684,3.0,0,32.0,1.0,1.0,152.00633826310352,153.28680187254582,40.7024875388707,32.836878513224285
685,3.0,1,21.0,0.0,0.0,168.23644888164864,167.61312118481894,46.239600468962045,37.698842121906
686,3.0,0,22.0,0.0,0.0,146.20221668159826,148.1816928706345,37.718363332441264,30.369139745577492
687,3.0,0,20.0,0.0,0.0,158.61589389833654,159.44144342764787,44.10071665724243,35.64706373228594
688,3.0,1,29.0,1.0,0.0,166.22415555876498,166.73094196734266,45.16923168019414,36.85191732271253
689,3.0,1,22.0,1.0,0.0,172.34062480490445,173.27482764488624,48.4226727685662,39.42618889095305
690,3.0,1,22.0,0.0,0.0,152.49328656271354,151.59308665889196,37.865577958890185,31.072932055014114
691,3.0,1,35.0,0.0,0.0,163.59432484151307,165.42848656889421,43.77038555399632,35.745086212758025
692,3.0,0,18.5,0.0,0.0,143.1307375995225,142.46955045407606,36.13919670926606,29.063238775307184
693,3.0,1,21.0,0.0,0.0,161.88346564633184,162.11077992704773,42.86035406719779,35.025027628927546
694,3.0,1,19.0,0.0,0.0,156.87638504772923,158.04498886436775,40.19701332326023,32.91767047463352
695,3.0,0,18.0,0.0,0.0,149.0503773068577,145.86973425424767,39.1827132683073,31.580092392371476
696,3.0,0,21.0,0.0,0.0,156.37220011774068,157.00706907981666,42.94714659009803,34.69311229495777
697,3.0,0,30.0,0.0,0.0,155.6942909280206,155.88310946223766,42.598607160936034,34.404885598648214
698,3.0,1,18.0,0.0,0.0,141.85465628268514,141.27986898807083,32.20673206525806,26.595394058369166
699,3.0,1,38.0,0.0,0.0,160.43626451323905,160.9627233698925,42.090566230446306,34.41593624294573
700,3.0,1,17.0,0.0,0.0,157.65492703690364,158.9034957266711,40.61113140260832,33.24533966199648
701,3.0,1,17.0,0.0,0.0,158.15480992008676,160.0160714442457,40.87702655323764,33.4557280808446
702,3.0,0,21.0,0.0,0.0,141.10546608628886,141.16324775029102,35.09792600837473,28.202153948252064
703,3.0,1,21.0,0.0,0.0,154.2930554162056,157.27453607334292,38.822901817130635,31.830410528706057
704,3.0,1,21.0,0.0,0.0,153.64756934044345,155.27803536765887,38.47955815981035,31.558741304900444
705,3.0,1,28.0,1.0,0.0,166.17345292018388,166.81598568752472,45.14226219158717,36.83057782836022
706,3.0,0,28.0,1.0,0.0,153.74563867688548,153.32942938374123,41.59672939685628,33.576376988471715
707,3.0,1,28.0,0.0,0.0,151.22347419164436,149.53789885199566,37.190145846619345,30.53849923890756
708,3.0,1,24.0,0.0,0.0,160.62980641595314,161.50785097572705,42.19351405103891,34.497393272707555
709,3.0,0,16.0,0.0,0.0,145.24205541505316,144.61252393505495,37.22470715426898,29.960907914563418
710,3.0,0,37.0,0.0,0.0,149.02485130278234,146.7990499736425,39.16958935875698,31.569239499482286
711,3.0,1,28.0,0.0,0.0,161.34501707487766,162.4010998379172,42.573945252594505,34.798407859796995
712,3.0,1,24.0,0.0,0.0,161.119993409758,160.72460648664526,42.45425181370106,34.70370093003283
713,3.0,1,21.0,0.0,0.0,161.75808484655954,163.40059750931286,42.79366215242529,34.97225793205368
714,3.0,1,32.0,0.0,0.0,156.1876109937104,154.97000181678277,39.83064414559064,32.62778240476027
715,3.0,1,29.0,0.0,0.0,161.58292378567361,160.4213550822784,42.70049137535831,34.89853694683233
716,3.0,1,26.0,1.0,0.0,159.48940813318796,161.9175310801349,41.58691921978084,34.017427665483154
717,3.0,1,18.0,1.0,0.0,155.45797987565248,157.0275474562912,39.442542487049195,32.32069860086384
718,3.0,1,20.0,0.0,0.0,160.80905912585456,161.49907538587502,42.28886123715669,34.57283633243037
719,3.0,1,18.0,0.0,0.0,138.95635932931538,142.71796306394617,30.66508474963584,25.375572108297717
720,3.0,1,24.0,0.0,0.0,161.99861171491477,160.88081844096712,42.9216019760185,35.07348977900453
721,3.0,1,36.0,0.0,0.0,164.8356241613435,163.7496537274035,44.43065114965081,36.26751858642403
722,3.0,1,24.0,0.0,0.0,159.92180529070097,160.83856847358547,41.81691770781967,34.199413001136776
723,3.0,1,31.0,0.0,0.0,166.31889379431644,168.19223105739712,45.21962435867896,36.89179031747325
724,3.0,1,31.0,0.0,0.0,166.9709614241948,166.39604296188594,45.56646884265681,37.16622955563754
725,3.0,0,22.0,0.0,0.0,148.46793722902711,147.49899482761424,38.883258215438104,31.332456304858468
726,3.0,0,30.0,0.0,0.0,156.53220735187145,156.84260255579298,43.02941252024239,34.761142581578
727,3.0,1,70.5,0.0,0.0,156.88819684298375,157.45029700489806,40.20329619307646,32.92264176893256
728,3.0,1,43.0,0.0,0.0,162.89908644773962,165.47694757387825,43.40057789773385,35.45247746116988
729,3.0,1,35.0,0.0,0.0,163.6954213674205,161.92307013922323,43.82416030181942,35.787635255648354
730,3.0,1,27.0,0.0,0.0,149.65811797406099,149.79252420332904,36.35750956067074,29.8796792820122
731,3.0,1,19.0,0.0,0.0,160.92164200209328,160.71086859738764,42.348745745794304,34.62021969785071
732,3.0,1,30.0,0.0,0.0,159.48487725667644,158.8041757083432,41.58450917908322,34.01552073092443
733,3.0,1,9.0,1.0,1.0,128.7676125779483,128.47689734148778,25.24553860529166,21.087379031123028
734,3.0,1,3.0,1.0,1.0,82.93981421578864,84.98029222676838,0.8690501147811951,1.7995851076551526
735,3.0,0,36.0,0.0,2.0,156.1255127907702,155.8847882746129,42.820315059521945,34.588228227368276
736,3.0,1,59.0,0.0,0.0,147.18791261532303,145.28943195537124,35.043570540065446,28.840030562004642
737,3.0,1,19.0,0.0,0.0,157.77855919998325,158.2017284980349,40.67689319148045,33.29737340066635
738,3.0,0,17.0,0.0,1.0,127.08701023849275,124.19399984676524,27.890493695883162,22.241926121808145
739,3.0,1,44.0,0.0,1.0,155.1551182817932,154.37797712188393,39.28144589457085,32.19323160008131
740,3.0,1,17.0,0.0,0.0,155.60407994399844,155.90626370141587,39.520255289360875,32.382188528618876
741,3.0,1,22.5,0.0,0.0,168.28997389830295,166.37493208182815,46.26807122250157,37.72136948581774
742,3.0,1,45.0,0.0,0.0,162.70253675950954,163.63761254853137,43.29603019122848,35.36975452841311
743,3.0,0,22.0,0.0,0.0,157.7625885573802,153.30978004206662,43.661999258293164,35.28426384242356
744,3.0,1,19.0,0.0,0.0,160.44484598330436,160.77400763660623,42.095130842183174,34.4195479727712
745,3.0,0,30.0,0.0,0.0,154.49774811969854,154.33563155461795,41.983418056400275,33.896151411436456
746,3.0,1,29.0,0.0,0.0,154.09877787650402,153.33568122698148,38.7195627002681,31.748643887417515
747,3.0,1,0.3333,0.0,2.0,70.3769223605792,72.04558134054292,-5.81333916990468,-3.487827289318519
748,3.0,1,34.0,1.0,1.0,161.9203970948916,164.59767119686404,42.87999845472958,35.04057116788367
749,3.0,0,28.0,1.0,1.0,141.68799729462407,142.41735149039286,35.39742791497381,28.44982878172792
750,3.0,1,27.0,0.0,0.0,158.3718946938165,161.55077330117504,40.99249717756197,33.547093726353744
751,3.0,1,25.0,0.0,0.0,160.04655583648517,160.88375644593813,41.88327438110914,34.25191743959814
752,3.0,1,24.0,2.0,0.0,159.66323349777468,158.71521044773868,41.67937952009292,34.09058648896241
753,3.0,1,22.0,0.0,0.0,165.0002326180893,163.41699786564135,44.51820883940921,36.336798239936584
754,3.0,1,21.0,2.0,0.0,161.27084612836128,161.07262009631646,42.53449262146877,34.76719113146519
755,3.0,1,17.0,2.0,0.0,137.96567466226037,135.51477114956535,30.138124820351262,24.958617282096114
756,3.0,1,28.0,1.0,0.0,159.61875768620567,157.13569238015197,41.65572217351366,34.07186771304953
757,3.0,0,28.0,1.0,0.0,149.13994079090577,149.95945154258862,39.22876133208523,31.618172104976942
758,3.0,1,36.5,1.0,0.0,158.68332884477232,157.79240782674435,41.158153640836346,33.67816870571226
759,3.0,0,36.0,1.0,0.0,150.04033500979364,150.7903627305344,39.69168895105071,32.00099277627281
760,3.0,1,30.0,0.0,0.0,149.19852195760717,147.70689485329663,36.113043594471904,29.686246615154534
761,3.0,1,16.0,0.0,0.0,155.33639107105793,155.82180777288667,39.37786759098827,32.26952486155637
762,3.0,1,1.0,1.0,2.0,64.76211897848758,66.56497077520939,-8.799936713570435,-5.8509600258890675
763,3.0,0,0.1667,1.0,2.0,76.35924348824973,75.09646189754513,1.8093796854754385,0.673998081738831
764,3.0,1,26.0,1.0,2.0,153.39170648808343,155.61642169541258,38.34346089791672,31.451054919227033
765,3.0,0,33.0,1.0,2.0,151.9669182255136,152.34769612620937,40.682220167359176,32.82011829316055
766,3.0,1,25.0,0.0,0.0,161.08007217168887,160.09675078177497,42.43301711260047,34.686899062158616
767,3.0,1,28.0,0.0,0.0,159.9294411468528,159.81804997273335,41.82097933343235,34.20262674530842
768,3.0,1,28.0,0.0,0.0,161.69383806035927,160.5292607615241,42.75948832997834,34.945218038871744
769,3.0,1,22.0,0.0,0.0,164.56971763057268,163.1450098118904,44.28921150562377,36.15560506337234
770,3.0,1,36.0,0.0,0.0,164.11468287383784,163.13382703700853,44.047171741403105,35.964092118618616
771,3.0,0,19.0,0.0,0.0,149.60334477919614,148.73787299128546,39.46701531064068,31.81519761020244
772,3.0,1,17.0,0.0,0.0,144.33066995549186,144.42689441757062,33.523760614623335,27.63748735500499
773,3.0,1,42.0,0.0,0.0,160.79297419772237,162.05668794496373,42.28030542432042,34.566066581532986
774,3.0,1,43.0,0.0,0.0,159.35975573827312,162.2884335260376,41.517955179932514,33.96286015920586
775,3.0,1,28.0,0.0,0.0,159.7502957190085,160.08488723266217,41.72568921223857,34.12722883796654
776,3.0,1,32.0,0.0,0.0,165.99011569309926,165.6841274434956,45.044742389946414,36.75341569574885
777,3.0,1,19.0,0.0,0.0,162.25164294030586,162.29724819531876,43.056193053354185,35.17998440248563
778,3.0,0,30.0,0.0,0.0,155.27193872857234,157.77483660466277,42.38145950055133,34.225314085277354
779,3.0,0,24.0,0.0,0.0,140.52489847773163,141.86760273750764,34.79943366464351,27.955313978627395
780,3.0,0,23.0,0.0,0.0,145.01891579586518,144.75928929716906,37.109982414326566,29.8660356274937
781,3.0,1,33.0,0.0,0.0,162.64583896676143,162.09351658106664,43.26587179083055,35.34589182102754
782,3.0,1,65.0,0.0,0.0,146.8911402068496,150.02612605674122,34.885712875983835,28.715126349684176
783,3.0,1,24.0,0.0,0.0,159.67897798454624,159.79414042873003,41.687754247099065,34.097212956458854
784,3.0,1,23.0,1.0,0.0,172.27476676757072,172.05733241673357,48.38764189764401,39.39847086177219
785,3.0,0,22.0,1.0,0.0,142.03988891274943,142.01009128712462,35.578349055398164,28.59944256494449
786,3.0,1,18.0,0.0,0.0,158.3583656140093,157.58933101046205,40.985300858515586,33.54139966919583
787,3.0,1,16.0,0.0,0.0,131.93327674352557,132.21660921494777,26.9294025231519,22.419729269160594
788,3.0,1,45.0,0.0,0.0,158.22429674109117,155.85633236133773,40.91398762823999,33.484973375880124
789,3.0,1,28.0,0.0,0.0,159.14034025513598,157.9369144444876,41.40124481656169,33.870513575393936
790,3.0,1,39.0,0.0,2.0,162.04541981227834,160.39708474092362,42.946499900148055,35.0931901566828
791,3.0,1,17.0,1.0,1.0,154.06886522869257,153.97416212568982,38.70365171738967,31.736054389180378
792,3.0,1,15.0,1.0,1.0,137.01325896742102,137.11611147561473,29.63152072735161,24.55776892568225
793,3.0,1,47.0,0.0,0.0,159.2131872232228,160.56760503510415,41.43999320384192,33.901173073746975
794,3.0,0,5.0,0.0,0.0,100.06213507819295,95.52376291313652,13.995956338402545,10.751758111476596
795,3.0,1,28.0,0.0,0.0,161.62155280907663,159.5254036262655,42.72103872823226,34.91479495331508
796,3.0,1,40.5,0.0,0.0,165.72328882505303,163.37112201427485,44.902813204815445,36.64111482535902
797,3.0,1,40.5,0.0,0.0,169.31318067055028,170.20623493286593,46.812330143909726,38.15201206672992
798,3.0,1,28.0,0.0,0.0,159.60250697592156,159.41594673355493,41.64707817868168,34.06502818851917
799,3.0,1,18.0,0.0,0.0,144.2429181178791,146.43394808602898,33.477084105254846,27.60055476341713
800,3.0,0,28.0,0.0,0.0,152.3968601296449,152.29040070112157,40.90326998953464,33.0029167217878
801,3.0,1,28.0,0.0,0.0,159.23845449588896,159.3363393345713,41.45343324249413,33.911807447764716
802,3.0,1,28.0,0.0,0.0,159.1656568473506,159.021647453216,41.41471108901627,33.88116870679739
803,3.0,1,26.0,0.0,0.0,155.30029394981133,154.69937269886972,39.3586669945805,32.25433247045932
